253,56,73.0,3435202,KALETA Weronika,1999.0,POL,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
254,57,56.0,3205407,FINK Pia,1995.0,GER,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
255,58,55.0,3155249,NOVAKOVA Petra,1993.0,CZE,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
256,59,62.0,3435197,MARCISZ Izabela,2000.0,POL,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
257,60,57.0,3535602,SWIRBUL Hailey,1998.0,USA,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
258,61,77.0,3185357,KAINULAINEN Anni,1992.0,FIN,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
259,62,59.0,3485862,ZHAMBALOVA Alisa,1994.0,RUS,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
260,63,43.0,3485490,TSAREVA Olga,1990.0,RUS,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
261,64,74.0,3185633,NISSINEN Vilma,1997.0,FIN,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
262,65,80.0,3486213,DURKINA Lidia,1997.0,RUS,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
263,66,78.0,3185705,OLKKONEN Tiia,1999.0,FIN,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
264,67,36.0,3705003,PROCHAZKOVA Alena,1984.0,SVK,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
265,68,53.0,3205491,FRAEBEL Antonia,1997.0,GER,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
266,69,67.0,3125046,LI Xin,1992.0,CHN,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
267,70,66.0,3295322,COMARELLA Anna,1997.0,ITA,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
268,71,69.0,3185305,PAJUNOJA Maaret,1990.0,FIN,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
269,72,32.0,3205403,CARL Victoria,1995.0,GER,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
270,73,63.0,3185551,JOENSUU Jasmi,1996.0,FIN,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
271,74,65.0,3486314,KIRPICHENKO Yana,1996.0,RUS,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
272,75,71.0,3555052,EIDUKA Patricija,2000.0,LAT,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
273,76,60.0,3185752,KORVA Anita,1999.0,FIN,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
274,77,75.0,3675035,SHEVCHENKO Anna,1993.0,KAZ,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
275,78,64.0,3125082,CHI Chunxue,1998.0,CHN,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
276,79,79.0,3665023,KAMINSKA Valentyna,1987.0,UKR,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
277,80,70.0,3185343,SAAPUNKI Susanna,1992.0,FIN,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
278,81,83.0,3486471,ZHEREBYATEVA Anna,1997.0,RUS,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
279,82,72.0,3535385,PATTERSON Caitlin,1990.0,USA,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
280,83,82.0,3535448,FRANKOWSKI Rosie,1991.0,USA,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
281,84,84.0,3675049,BYKOVA Irina,1993.0,KAZ,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
282,85,89.0,3675036,MANDRIKA Olga,1993.0,KAZ,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
283,86,85.0,3695082,KROL Yuliia,1998.0,UKR,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
284,87,81.0,3486232,GOLOVAN Diana,1994.0,RUS,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
285,88,87.0,3675066,TYULENEVA Valeriya,1997.0,KAZ,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
286,89,90.0,3325046,HAN Dasom,1994.0,KOR,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
287,90,88.0,3125067,MA Chun,1994.0,CHN,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
288,91,92.0,3325085,LEE Eui Jin,2001.0,KOR,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
289,92,91.0,3745008,GALSTYAN Katya,1993.0,ARM,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
290,1,1.0,3422819,KLAEBO Johannes Hoesflot,1996.0,NOR,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
291,2,4.0,3420909,GOLBERG Paal,1990.0,NOR,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
292,3,15.0,3190345,JOUVE Richard,1994.0,FRA,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
293,4,11.0,3482277,BOLSHUNOV Alexander,1996.0,RUS,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
294,5,18.0,3421320,IVERSEN Emil,1991.0,NOR,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
295,6,30.0,3501255,SVENSSON Oskar,1995.0,SWE,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
296,7,5.0,3501010,HAEGGSTROEM Johan,1992.0,SWE,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
297,8,22.0,3500664,HALFVARSSON Calle,1989.0,SWE,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
298,9,20.0,3500330,PETERSON Teodor,1988.0,SWE,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
299,10,24.0,3481988,SEMIKOV Ilia,1993.0,RUS,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
300,11,6.0,3180861,MAEKI Joni,1995.0,FIN,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
301,12,23.0,3190323,CHANAVAT Lucas,1994.0,FRA,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
302,13,2.0,3422619,VALNES Erik,1996.0,NOR,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
303,14,10.0,3180535,NISKANEN Iivo,1992.0,FIN,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
304,15,21.0,3481163,RETIVYKH Gleb,1991.0,RUS,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
305,16,7.0,3180508,HAKOLA Ristomatti,1991.0,FIN,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
306,17,9.0,3390169,KILP Marko,1993.0,EST,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
307,18,12.0,3510377,HEDIGER Jovian,1990.0,SUI,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
308,19,19.0,3180865,VUORINEN Lauri,1995.0,FIN,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
309,20,27.0,3180436,MIKKONEN Juho,1990.0,FIN,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
310,21,13.0,3190353,CHAUVIN Valentin,1995.0,FRA,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
311,22,16.0,3421164,SKAR Sindre Bjoernestad,1992.0,NOR,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
312,23,26.0,3290379,DE FABIANI Francesco,1993.0,ITA,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
313,24,28.0,3560121,LAMPIC Janez,1996.0,SLO,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
314,25,29.0,3481432,MALTSEV Artem,1993.0,RUS,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
315,26,3.0,3290326,PELLEGRINO Federico,1990.0,ITA,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
316,27,14.0,3290383,RASTELLI Maicol,1991.0,ITA,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
317,28,17.0,3180990,HAARALA Juuso,1996.0,FIN,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
318,29,25.0,3180984,LEPISTO Lauri,1996.0,FIN,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
319,30,8.0,3481539,USTIUGOV Sergey,1992.0,RUS,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
320,31,60.0,3670075,BORTSOV Konstantin,1995.0,KAZ,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
321,32,35.0,3530713,BOLGER Kevin,1993.0,USA,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
322,33,13.0,3481132,LARKOV Andrey,1989.0,RUS,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
323,34,19.0,3190111,MANIFICAT Maurice,1986.0,FRA,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
324,35,51.0,3181098,SUHONEN Verneri,1997.0,FIN,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
325,36,95.0,3181015,HAKALA Karri,1996.0,FIN,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
326,37,36.0,3150570,NOVAK Michal,1996.0,CZE,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
327,38,74.0,3120031,SUN Qinghai,1988.0,CHN,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
328,39,6.0,3420994,TOENSETH Didrik,1991.0,NOR,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
329,40,55.0,3482105,YAKIMUSHKIN Ivan,1996.0,RUS,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
330,41,48.0,3150549,SELLER Ludek,1995.0,CZE,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
331,42,106.0,3180557,HYVARINEN Perttu,1991.0,FIN,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
332,43,42.0,3660055,VORANAU Aliaksandr,1990.0,BLR,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
333,44,40.0,3290446,ZELGER Stefan,1995.0,ITA,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
334,45,53.0,3501252,JONSSON Olof,1995.0,SWE,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
335,46,17.0,3420228,SUNDBY Martin Johnsrud,1984.0,NOR,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
336,47,49.0,3530511,BJORNSEN Erik,1991.0,USA,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
337,48,43.0,3300373,MIYAZAWA Hiroyuki,1991.0,JPN,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
338,49,16.0,3481803,MELNICHENKO Andrey,1992.0,RUS,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
339,50,24.0,3530120,HAMILTON Simeon,1987.0,USA,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
340,51,58.0,3200676,BRUGGER Janosch,1997.0,GER,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
341,52,84.0,3180301,LEHTONEN Lari,1987.0,FIN,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
342,53,29.0,3560101,SIMENC Miha,1995.0,SLO,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
343,54,61.0,3430233,BURY Kamil,1995.0,POL,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
344,55,66.0,3510366,SCHNIDER Ueli,1990.0,SUI,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
345,56,38.0,3430103,STAREGA Maciej,1990.0,POL,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
346,57,76.0,3181007,VUORELA Markus,1996.0,FIN,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
347,58,4.0,3510023,COLOGNA Dario,1986.0,SUI,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
348,59,2.0,3421779,KRUEGER Simen Hegstad,1993.0,NOR,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
349,60,92.0,3181239,AHONEN Olli,1999.0,FIN,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
350,61,65.0,3670077,DYUSSENOV Asset,1997.0,KAZ,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
351,62,31.0,3190255,GROS Baptiste,1990.0,FRA,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
352,63,62.0,3190268,BACKSCHEIDER Adrien,1992.0,FRA,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
353,64,89.0,3501259,EKSTROEM Axel,1995.0,SWE,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
354,65,50.0,3150637,PECHOUSEK Jan,1997.0,CZE,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
355,66,67.0,3670078,KLIMIN Olzhas,1996.0,KAZ,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
356,67,81.0,3690074,KRASOVSKYI Oleksii,1994.0,UKR,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
357,68,101.0,3501223,BURMAN Jens,1994.0,SWE,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
358,69,104.0,3181163,KARPPANEN Miro,1998.0,FIN,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
359,70,54.0,3482350,POROSHKIN Ilia,1995.0,RUS,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
360,71,73.0,3501297,SANDSTROEM Bjoern,1995.0,SWE,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
361,72,64.0,3390207,ROOS Henri,1998.0,EST,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
362,73,1.0,3420605,ROETHE Sjur,1988.0,NOR,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
363,74,47.0,3200210,EISENLAUER Sebastian,1990.0,GER,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
364,75,15.0,3420586,HOLUND Hans Christer,1989.0,NOR,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
365,76,75.0,3670115,PUKHKALO Vitaliy,1992.0,KAZ,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
366,77,69.0,3290407,SALVADORI Giandomenico,1992.0,ITA,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
367,78,80.0,3190302,PARISSE Clement,1993.0,FRA,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
368,79,99.0,3390240,HIMMA Martin,1999.0,EST,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
369,80,22.0,3220002,MUSGRAVE Andrew,1990.0,GBR,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
370,81,56.0,3510479,RUEESCH Jason,1994.0,SUI,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
371,82,63.0,3510534,KLEE Beda,1996.0,SUI,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
372,83,90.0,3670022,VELICHKO Yevgeniy,1987.0,KAZ,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
373,84,82.0,3200331,WICK Thomas,1991.0,GER,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
374,85,88.0,3660065,SEMENOV Michail,1986.0,BLR,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
375,86,70.0,3510342,BAUMANN Jonas,1990.0,SUI,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
376,87,71.0,3250038,EINARSSON Snorri Eythor,1986.0,ISL,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
377,88,91.0,3200205,BOEGL Lucas,1990.0,GER,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
378,89,98.0,3300494,BABA Naoto,1996.0,JPN,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
379,90,59.0,3430249,BURY Dominik,1996.0,POL,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
380,91,83.0,3300190,YOSHIDA Keishin,1987.0,JPN,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
381,92,86.0,3120063,SHANG Jincai,1993.0,CHN,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
382,93,102.0,3690111,KOSTRUBA Yan,1999.0,UKR,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
383,94,77.0,3530496,NORRIS David,1990.0,USA,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
384,95,96.0,3530532,PATTERSON Scott,1992.0,USA,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
385,96,72.0,3200072,KATZ Andreas,1988.0,GER,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
386,97,85.0,3200356,DOBLER Jonas,1991.0,GER,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
387,98,100.0,3740072,MIKAYELYAN Mikayel,1999.0,ARM,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
388,99,79.0,3550114,BIKSE Indulis,1995.0,LAT,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
389,100,87.0,3530679,BRATRUD Kyle,1993.0,USA,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
390,101,105.0,3740023,POGHOSYAN Tadevos,1993.0,ARM,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
391,102,97.0,3320139,LEE Geon-yong,1993.0,KOR,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
392,103,94.0,3700081,KORISTEK Jan,1996.0,SVK,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
393,104,103.0,3320106,JEONG Jongwon,1992.0,KOR,,,,Men's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Men,Individual,Sprint,Sprint,1
